Unit,Timestep,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,Timestamp,is_user
176,119,0.0028,0.0,100.0,518.67,643.25,1598.51,1411.8,14.62,21.61,552.96,2388.21,9059.2,1.3,47.74,520.74,2388.2,8141.15,8.466,0.03,394,2388,100.0,38.7,23.2296,2023-05-28,1
176,120,25.0042,0.6208,60.0,462.54,536.71,1267.1,1056.71,7.05,9.03,175.42,1915.28,8008.15,0.94,36.87,164.22,2028.12,7870.3,10.9607,0.02,308,1915,84.93,14.44,8.565,2023-05-29,1
176,121,42.0052,0.8415,100.0,445.0,549.34,1352.71,1129.76,3.91,5.71,138.99,2211.76,8317.7,1.02,42.43,130.49,2387.8,8079.56,9.4043,0.02,332,2212,100.0,10.45,6.3956,2023-05-30,1
176,122,20.002,0.7006,100.0,491.19,607.57,1493.35,1254.32,9.35,13.66,334.23,2323.95,8724.81,1.08,44.43,314.22,2388.16,8058.86,9.2415,0.02,366,2324,100.0,24.47,14.719,2023-05-31,1
176,123,0.001,0.0008,100.0,518.67,642.73,1601.74,1421.53,14.62,21.61,552.6,2388.12,9054.72,1.3,47.72,521.44,2388.21,8131.18,8.4532,0.03,394,2388,100.0,38.76,23.1689,2023-06-01,1
176,124,10.002,0.25,100.0,489.05,605.34,1504.63,1315.1,10.52,15.5,394.35,2319.02,8763.25,1.26,45.55,370.77,2388.25,8124.34,8.6668,0.03,371,2319,100.0,28.48,17.0444,2023-06-02,1
176,125,10.0033,0.25,100.0,489.05,605.45,1508.82,1316.24,10.52,15.5,393.96,2319.04,8774.1,1.26,45.57,371.06,2388.21,8126.75,8.6944,0.03,371,2319,100.0,28.44,17.0705,2023-06-03,1
176,126,0.0029,0.0001,100.0,518.67,642.88,1595.99,1411.81,14.62,21.61,552.55,2388.15,9059.66,1.3,47.77,520.8,2388.11,8132.83,8.4681,0.03,394,2388,100.0,38.62,23.2608,2023-06-04,1
176,127,41.9995,0.8406,100.0,445.0,550.13,1359.0,1130.53,3.91,5.71,138.35,2211.76,8320.83,1.02,42.13,130.41,2387.84,8086.41,9.4003,0.02,331,2212,100.0,10.59,6.3865,2023-06-05,1
176,128,42.0009,0.84,100.0,445.0,550.54,1357.62,1132.22,3.91,5.72,137.34,2211.66,8321.46,1.02,42.25,130.23,2387.81,8074.8,9.3917,0.02,332,2212,100.0,10.67,6.3434,2023-06-06,1
176,129,10.0045,0.2509,100.0,489.05,604.36,1499.76,1315.67,10.52,15.5,393.52,2319.07,8777.91,1.26,45.65,370.92,2388.24,8121.02,8.6716,0.03,370,2319,100.0,28.42,16.9542,2023-06-07,1
176,130,10.004,0.2519,100.0,489.05,605.01,1505.24,1324.64,10.52,15.5,393.58,2319.07,8782.29,1.26,45.76,371.19,2388.26,8125.5,8.6822,0.03,371,2319,100.0,28.37,17.0585,2023-06-08,1
176,131,20.0031,0.7015,100.0,491.19,607.93,1493.19,1255.43,9.35,13.66,333.98,2323.99,8719.89,1.08,44.6,314.39,2388.13,8058.12,9.2642,0.02,368,2324,100.0,24.32,14.6651,2023-06-09,1
176,132,41.9997,0.84,100.0,445.0,550.01,1361.83,1139.91,3.91,5.72,139.17,2211.7,8311.48,1.02,42.24,130.27,2387.82,8082.6,9.3911,0.02,332,2212,100.0,10.64,6.2669,2023-06-10,1
176,133,20.0024,0.7,100.0,491.19,607.82,1495.86,1261.53,9.35,13.66,334.17,2324.04,8721.41,1.07,44.61,314.73,2388.21,8053.05,9.2718,0.02,367,2324,100.0,24.37,14.6171,2023-06-11,1
176,134,42.0002,0.84,100.0,445.0,550.12,1357.94,1131.4,3.91,5.71,138.43,2211.72,8320.4,1.02,42.22,130.48,2387.82,8079.05,9.4252,0.02,333,2212,100.0,10.31,6.2486,2023-06-12,1
176,135,35.0024,0.84,100.0,449.44,555.76,1375.26,1136.18,5.48,8.0,194.32,2222.85,8345.43,1.02,42.21,182.8,2387.91,8063.23,9.3974,0.02,336,2223,100.0,14.63,9.027,2023-06-13,1
176,136,35.0067,0.84,100.0,449.44,556.06,1373.26,1137.94,5.48,8.0,194.28,2222.84,8345.27,1.02,42.24,182.5,2387.95,8063.44,9.3827,0.02,335,2223,100.0,14.75,8.8503,2023-06-14,1
176,137,42.0048,0.84,100.0,445.0,550.27,1359.23,1141.21,3.91,5.72,138.3,2211.71,8316.64,1.02,42.46,130.39,2387.76,8077.22,9.3884,0.02,331,2212,100.0,10.64,6.2839,2023-06-15,1
176,138,0.0013,0.0006,100.0,518.67,643.07,1591.93,1420.96,14.62,21.61,551.74,2388.21,9058.74,1.3,48.05,520.51,2388.21,8127.33,8.4482,0.03,396,2388,100.0,38.58,23.2641,2023-06-16,1
176,139,42.0066,0.84,100.0,445.0,550.06,1359.1,1135.03,3.91,5.72,138.59,2211.71,8319.77,1.02,42.33,130.17,2387.74,8073.64,9.4803,0.02,334,2212,100.0,10.77,6.2856,2023-06-17,1
176,140,41.9981,0.84,100.0,445.0,549.99,1359.04,1138.73,3.91,5.71,138.36,2211.76,8320.84,1.02,42.45,130.4,2387.76,8078.56,9.4094,0.02,330,2212,100.0,10.49,6.3524,2023-06-18,1
176,141,35.0074,0.84,100.0,449.44,556.7,1373.18,1145.39,5.48,8.0,194.28,2222.77,8340.44,1.02,42.13,182.64,2387.87,8056.74,9.3683,0.02,335,2223,100.0,14.59,8.8725,2023-06-19,1
176,142,35.0073,0.84,100.0,449.44,555.3,1368.01,1142.42,5.48,8.0,194.41,2222.88,8344.63,1.02,42.26,183.16,2387.97,8064.2,9.3864,0.02,336,2223,100.0,14.61,8.7587,2023-06-20,1
176,143,20.0027,0.7019,100.0,491.19,608.39,1488.42,1264.63,9.35,13.66,333.66,2324.06,8721.09,1.07,44.84,314.59,2388.16,8056.5,9.3075,0.03,367,2324,100.0,24.28,14.6036,2023-06-21,1
176,144,20.0035,0.7,100.0,491.19,607.71,1495.21,1262.49,9.35,13.66,333.01,2323.98,8720.1,1.08,44.73,314.62,2388.21,8058.42,9.2956,0.03,367,2324,100.0,24.54,14.5515,2023-06-22,1
176,145,25.0054,0.62,60.0,462.54,537.32,1268.19,1056.63,7.05,9.03,175.15,1915.17,8006.19,0.94,37.03,164.42,2028.08,7866.7,10.9479,0.02,308,1915,84.93,14.23,8.5641,2023-06-23,1
176,146,20.0047,0.7013,100.0,491.19,608.26,1491.09,1264.48,9.35,13.66,333.71,2324.09,8715.68,1.07,44.65,314.67,2388.2,8050.75,9.3127,0.03,366,2324,100.0,24.11,14.7235,2023-06-24,1
176,147,9.9983,0.25,100.0,489.05,605.85,1515.79,1319.85,10.52,15.5,393.29,2319.05,8778.23,1.26,45.83,370.59,2388.26,8115.14,8.7362,0.03,372,2319,100.0,28.36,17.0572,2023-06-25,1
176,148,0.0004,0.001,100.0,518.67,643.92,1599.39,1424.86,14.62,21.61,552.21,2388.23,9054.73,1.3,48.03,519.96,2388.28,8128.01,8.5158,0.03,397,2388,100.0,38.56,23.056,2023-06-26,1
176,149,20.0068,0.7009,100.0,491.19,608.68,1490.4,1273.95,9.35,13.66,334.38,2324.08,8710.17,1.07,45.0,314.08,2388.26,8060.62,9.3179,0.03,367,2324,100.0,24.31,14.5497,2023-06-27,1
176,150,0.0007,0.0,100.0,518.67,643.36,1601.25,1422.18,14.62,21.61,551.74,2388.2,9047.64,1.3,48.12,519.91,2388.27,8123.18,8.5071,0.03,396,2388,100.0,38.6,23.1089,2023-06-28,1
176,151,0.0004,0.0,100.0,518.67,643.35,1606.58,1423.72,14.62,21.61,551.66,2388.22,9053.35,1.3,48.1,519.87,2388.28,8127.49,8.4895,0.03,396,2388,100.0,38.63,23.194,2023-06-29,1
176,152,35.0072,0.841,100.0,449.44,556.92,1368.49,1143.77,5.48,8.0,194.3,2222.79,8341.43,1.02,42.52,182.52,2387.89,8059.87,9.4136,0.02,336,2223,100.0,14.67,8.8279,2023-06-30,1
176,153,20.0004,0.7002,100.0,491.19,608.02,1490.1,1267.38,9.35,13.66,333.83,2324.05,8720.2,1.07,44.81,314.14,2388.2,8048.52,9.3046,0.03,368,2324,100.0,24.13,14.4949,2023-07-01,1
176,154,20.002,0.7,100.0,491.19,607.89,1500.61,1264.91,9.35,13.66,333.82,2324.09,8722.86,1.07,44.77,313.38,2388.21,8048.27,9.3009,0.03,368,2324,100.0,24.25,14.5121,2023-07-02,1
176,155,9.9993,0.2518,100.0,489.05,605.46,1516.72,1322.68,10.52,15.5,393.11,2319.15,8772.86,1.26,46.01,370.77,2388.3,8119.32,8.7005,0.03,372,2319,100.0,28.15,17.0775,2023-07-03,1
176,156,20.0055,0.7,100.0,491.19,608.0,1488.55,1263.27,9.35,13.66,332.73,2324.07,8719.3,1.07,44.93,314.49,2388.2,8050.9,9.3031,0.03,370,2324,100.0,24.28,14.4618,2023-07-04,1
176,157,41.998,0.84,100.0,445.0,550.45,1362.79,1147.94,3.91,5.72,138.14,2211.52,8308.21,1.02,42.57,129.92,2387.56,8070.38,9.4608,0.02,333,2212,100.0,10.42,6.2769,2023-07-05,1
176,158,10.0036,0.25,100.0,489.05,605.59,1517.02,1326.77,10.52,15.5,392.72,2319.17,8773.63,1.26,46.11,370.17,2388.35,8120.08,8.7638,0.03,372,2319,100.0,28.26,16.9881,2023-07-06,1
176,159,9.998,0.25,100.0,489.05,605.87,1511.67,1333.68,10.52,15.5,393.31,2319.18,8767.65,1.26,46.09,369.87,2388.39,8115.36,8.7318,0.03,372,2319,100.0,28.34,16.9354,2023-07-07,1
176,160,25.0059,0.6211,60.0,462.54,536.92,1273.82,1065.0,7.05,9.03,175.48,1915.06,8005.57,0.94,37.15,164.33,2027.93,7866.75,10.9904,0.02,309,1915,84.93,14.08,8.435,2023-07-08,1
176,161,34.9999,0.8418,100.0,449.44,556.61,1373.99,1144.87,5.48,8.0,193.63,2222.72,8341.17,1.02,42.47,182.77,2387.8,8051.53,9.4138,0.02,335,2223,100.0,14.66,8.8144,2023-07-09,1
176,162,42.0011,0.8411,100.0,445.0,550.93,1362.63,1140.96,3.91,5.72,137.85,2211.53,8309.46,1.02,42.86,129.86,2387.52,8066.82,9.4718,0.02,333,2212,100.0,10.29,6.3152,2023-07-10,1
176,163,35.0034,0.84,100.0,449.44,556.16,1366.74,1140.67,5.48,8.0,193.54,2222.76,8342.84,1.02,42.66,182.32,2387.83,8051.21,9.4254,0.02,336,2223,100.0,14.83,8.8982,2023-07-11,1
176,164,20.0009,0.7,100.0,491.19,608.38,1496.41,1270.39,9.35,13.66,333.74,2324.05,8722.03,1.07,45.18,313.8,2388.2,8054.65,9.3429,0.03,368,2324,100.0,24.28,14.5,2023-07-12,1
177,1,10.0011,0.25,100.0,489.05,605.03,1501.48,1308.1,10.52,15.49,395.04,2318.97,8773.57,1.26,45.48,371.72,2388.18,8122.33,8.6732,0.03,369,2319,100.0,28.68,17.1517,2023-01-30,1
177,2,25.0058,0.62,60.0,462.54,536.92,1266.51,1049.64,7.05,9.02,175.03,1915.14,8011.11,0.94,36.69,164.46,2028.01,7863.35,10.8956,0.02,308,1915,84.93,14.22,8.5916,2023-01-31,1
177,3,35.0014,0.84,100.0,449.44,555.87,1367.42,1134.69,5.48,8.0,193.53,2222.77,8338.56,1.02,41.98,182.9,2387.88,8058.38,9.3535,0.02,333,2223,100.0,14.97,8.9265,2023-02-01,1
177,4,42.0063,0.8411,100.0,445.0,550.02,1350.97,1129.99,3.91,5.72,137.94,2211.71,8304.73,1.02,42.11,130.1,2387.74,8073.71,9.3659,0.02,331,2212,100.0,10.62,6.4315,2023-02-02,1
177,5,10.002,0.2509,100.0,489.05,604.7,1508.49,1307.35,10.52,15.49,393.5,2318.97,8763.91,1.26,45.67,371.19,2388.25,8121.78,8.6388,0.03,369,2319,100.0,28.42,17.1266,2023-02-03,1
177,6,0.0028,0.0019,100.0,518.67,642.88,1585.62,1409.09,14.62,21.61,553.58,2388.12,9042.48,1.3,47.57,521.75,2388.06,8129.56,8.456,0.03,394,2388,100.0,38.86,23.1548,2023-02-04,1
177,7,0.0001,0.0012,100.0,518.67,643.23,1591.24,1406.67,14.62,21.61,553.41,2388.09,9038.38,1.3,47.78,520.81,2388.19,8126.16,8.4413,0.03,394,2388,100.0,38.79,23.3413,2023-02-05,1
177,8,20.005,0.7,100.0,491.19,607.78,1481.71,1256.56,9.35,13.66,334.71,2323.98,8720.36,1.08,44.57,314.24,2388.05,8053.54,9.2361,0.02,365,2324,100.0,24.45,14.6944,2023-02-06,1
177,9,10.0079,0.2505,100.0,489.05,604.46,1501.61,1315.61,10.52,15.49,395.13,2318.96,8773.89,1.26,45.66,371.25,2388.15,8118.15,8.6492,0.03,370,2319,100.0,28.43,17.1238,2023-02-07,1
177,10,10.0073,0.25,100.0,489.05,605.07,1502.95,1311.27,10.52,15.49,393.47,2319.02,8763.46,1.26,45.41,371.18,2388.19,8118.01,8.669,0.03,369,2319,100.0,28.42,17.159,2023-02-08,1
177,11,0.0004,0.0006,100.0,518.67,642.52,1591.12,1399.92,14.62,21.61,553.25,2388.15,9042.04,1.3,47.58,521.52,2388.15,8122.84,8.4172,0.03,392,2388,100.0,38.72,23.427,2023-02-09,1
177,12,0.0012,0.0,100.0,518.67,642.88,1586.02,1410.55,14.62,21.61,553.89,2388.17,9043.99,1.3,47.65,521.1,2388.12,8122.62,8.4599,0.03,393,2388,100.0,38.82,23.3556,2023-02-10,1
177,13,42.0049,0.8412,100.0,445.0,549.37,1358.52,1129.16,3.91,5.72,137.47,2211.67,8313.58,1.02,42.12,130.74,2387.74,8072.75,9.3826,0.02,330,2212,100.0,10.6,6.3279,2023-02-11,1
177,14,19.9999,0.7017,100.0,491.19,607.54,1484.96,1251.5,9.35,13.66,334.87,2323.95,8719.62,1.08,44.46,314.89,2388.07,8047.88,9.2302,0.02,367,2324,100.0,24.49,14.677,2023-02-12,1
177,15,0.0008,0.0017,100.0,518.67,642.69,1585.28,1404.41,14.62,21.61,553.17,2388.08,9048.32,1.3,47.64,521.07,2388.07,8126.37,8.4552,0.03,395,2388,100.0,38.69,23.2253,2023-02-13,1
177,16,10.0013,0.2507,100.0,489.05,604.67,1507.61,1306.82,10.52,15.49,393.53,2318.97,8776.44,1.26,45.44,371.29,2388.22,8121.37,8.6849,0.03,370,2319,100.0,28.45,17.1411,2023-02-14,1
177,17,42.0076,0.84,100.0,445.0,549.26,1351.19,1131.83,3.91,5.71,138.33,2211.69,8314.14,1.02,42.08,131.04,2387.74,8072.82,9.4011,0.02,331,2212,100.0,10.68,6.3946,2023-02-15,1
177,18,10.0048,0.25,100.0,489.05,604.5,1501.97,1315.98,10.52,15.49,393.78,2319.0,8765.77,1.26,45.78,371.04,2388.15,8122.72,8.6684,0.03,369,2319,100.0,28.28,17.1205,2023-02-16,1
177,19,20.0033,0.7,100.0,491.19,607.94,1486.31,1249.99,9.35,13.66,334.52,2323.88,8719.57,1.08,44.43,314.94,2388.06,8049.91,9.245,0.02,365,2324,100.0,24.61,14.6424,2023-02-17,1
177,20,35.0001,0.8418,100.0,449.44,556.1,1363.57,1130.74,5.48,8.0,194.27,2222.8,8342.8,1.02,42.0,182.74,2387.83,8058.87,9.3106,0.02,333,2223,100.0,14.8,8.9493,2023-02-18,1
177,21,42.0033,0.84,100.0,445.0,549.17,1353.7,1129.02,3.91,5.71,138.89,2211.59,8309.65,1.02,42.19,130.45,2387.65,8066.83,9.3736,0.02,330,2212,100.0,10.66,6.377,2023-02-19,1
177,22,35.0063,0.8419,100.0,449.44,556.2,1362.39,1133.13,5.48,8.0,194.53,2222.77,8337.19,1.02,42.16,182.8,2387.84,8061.23,9.3183,0.02,333,2223,100.0,14.73,8.8494,2023-02-20,1
177,23,20.0058,0.7001,100.0,491.19,607.96,1484.15,1249.08,9.35,13.65,334.71,2323.89,8711.69,1.08,44.59,314.84,2388.09,8056.41,9.2021,0.02,365,2324,100.0,24.52,14.5759,2023-02-21,1
177,24,10.0074,0.25,100.0,489.05,604.67,1505.36,1313.45,10.52,15.49,394.87,2318.96,8766.32,1.26,45.44,371.12,2388.17,8117.65,8.6727,0.03,371,2319,100.0,28.47,17.0576,2023-02-22,1
177,25,9.9998,0.2511,100.0,489.05,605.1,1498.15,1310.32,10.52,15.5,394.35,2318.91,8760.97,1.26,45.58,371.72,2388.17,8116.17,8.6705,0.03,369,2319,100.0,28.32,17.1667,2023-02-23,1
177,26,35.0051,0.84,100.0,449.44,556.24,1367.42,1129.96,5.48,8.0,194.24,2222.74,8341.05,1.02,41.87,183.39,2387.79,8057.42,9.3148,0.02,331,2223,100.0,14.73,8.8768,2023-02-24,1
177,27,42.0055,0.84,100.0,445.0,549.92,1353.05,1122.29,3.91,5.71,138.83,2211.71,8313.61,1.02,42.1,130.44,2387.76,8075.81,9.3717,0.02,330,2212,100.0,10.6,6.2899,2023-02-25,1
177,28,20.0002,0.7014,100.0,491.19,607.37,1491.27,1254.55,9.35,13.66,334.41,2323.92,8707.88,1.08,44.54,314.44,2388.02,8050.21,9.2215,0.02,365,2324,100.0,24.41,14.618,2023-02-26,1
177,29,10.0034,0.2511,100.0,489.05,604.45,1501.15,1310.38,10.52,15.49,394.28,2318.99,8765.83,1.26,45.26,370.86,2388.19,8116.55,8.6527,0.03,370,2319,100.0,28.68,17.0885,2023-02-27,1
177,30,20.0007,0.7,100.0,491.19,607.92,1481.34,1254.32,9.35,13.66,334.05,2324.01,8720.1,1.08,44.46,314.59,2388.16,8055.36,9.258,0.02,367,2324,100.0,24.49,14.5885,2023-02-28,1
177,31,19.9996,0.7003,100.0,491.19,607.55,1494.84,1251.23,9.35,13.66,334.81,2323.95,8718.26,1.08,44.53,314.59,2388.08,8050.11,9.2523,0.03,366,2324,100.0,24.59,14.6917,2023-03-01,1
177,32,25.0047,0.62,60.0,462.54,536.91,1262.49,1053.77,7.05,9.03,175.53,1915.17,7999.58,0.94,36.8,164.89,2028.07,7866.99,10.9387,0.02,307,1915,84.93,14.28,8.5872,2023-03-02,1
177,33,20.0077,0.7,100.0,491.19,607.58,1493.13,1253.35,9.35,13.65,333.81,2323.96,8716.17,1.08,44.68,314.68,2388.05,8047.32,9.2265,0.02,365,2324,100.0,24.41,14.6516,2023-03-03,1
177,34,24.9995,0.6215,60.0,462.54,537.22,1256.72,1053.47,7.05,9.03,175.23,1915.21,8005.12,0.94,36.93,164.44,2028.08,7862.95,10.9118,0.02,308,1915,84.93,14.11,8.5847,2023-03-04,1
177,35,0.0014,0.0,100.0,518.67,642.34,1597.05,1411.82,14.62,21.61,553.68,2388.14,9044.61,1.3,47.74,521.25,2388.17,8123.98,8.4508,0.03,392,2388,100.0,38.77,23.3585,2023-03-05,1
177,36,25.0061,0.6217,60.0,462.54,536.86,1262.34,1051.31,7.05,9.03,175.58,1915.13,8001.55,0.94,36.81,164.41,2028.04,7867.71,10.9377,0.02,309,1915,84.93,14.23,8.604,2023-03-06,1
177,37,42.0078,0.842,100.0,445.0,550.19,1359.65,1124.76,3.91,5.72,138.18,2211.71,8310.48,1.02,42.17,130.43,2387.82,8074.28,9.3583,0.02,331,2212,100.0,10.44,6.3523,2023-03-07,1
177,38,20.0016,0.7,100.0,491.19,607.58,1483.3,1253.17,9.35,13.66,334.3,2323.98,8712.87,1.07,44.55,314.8,2388.1,8051.18,9.2119,0.02,365,2324,100.0,24.37,14.6576,2023-03-08,1
177,39,41.9981,0.8415,100.0,445.0,550.36,1349.81,1117.25,3.91,5.71,138.48,2211.72,8311.72,1.02,42.29,130.28,2387.78,8073.89,9.3824,0.02,330,2212,100.0,10.59,6.2986,2023-03-09,1
177,40,10.0054,0.25,100.0,489.05,604.75,1508.0,1317.89,10.52,15.5,393.7,2319.03,8778.16,1.26,45.52,371.08,2388.23,8119.96,8.6665,0.03,369,2319,100.0,28.45,17.1819,2023-03-10,1
177,41,20.0001,0.7,100.0,491.19,607.54,1481.1,1250.14,9.35,13.66,334.2,2324.0,8713.98,1.08,44.51,315.13,2388.08,8054.85,9.2159,0.02,364,2324,100.0,24.39,14.5398,2023-03-11,1
177,42,42.002,0.8417,100.0,445.0,549.69,1354.7,1117.6,3.91,5.72,138.26,2211.69,8305.45,1.02,42.12,129.64,2387.74,8072.58,9.4054,0.02,331,2212,100.0,10.63,6.2555,2023-03-12,1
177,43,10.0063,0.2504,100.0,489.05,604.85,1503.76,1317.18,10.52,15.5,394.11,2318.92,8772.64,1.26,45.66,371.72,2388.23,8121.63,8.6643,0.03,370,2319,100.0,28.75,17.2226,2023-03-13,1
177,44,0.0013,0.0,100.0,518.67,642.67,1594.85,1415.66,14.62,21.61,553.58,2388.15,9048.76,1.3,47.71,521.1,2388.14,8127.32,8.4309,0.03,392,2388,100.0,38.82,23.3112,2023-03-14,1
177,45,25.001,0.62,60.0,462.54,537.21,1262.58,1042.35,7.05,9.03,176.06,1915.17,8007.81,0.94,36.98,164.17,2028.09,7864.95,10.8876,0.02,308,1915,84.93,14.15,8.5751,2023-03-15,1
177,46,35.0045,0.84,100.0,449.44,555.68,1363.6,1130.22,5.48,8.0,194.48,2222.81,8343.31,1.02,42.15,182.37,2387.86,8056.47,9.3153,0.02,333,2223,100.0,14.78,8.9227,2023-03-16,1
177,47,42.0037,0.8407,100.0,445.0,549.29,1353.53,1130.58,3.91,5.71,138.36,2211.72,8308.91,1.02,42.27,130.42,2387.77,8077.15,9.38,0.02,330,2212,100.0,10.56,6.2693,2023-03-17,1
177,48,0.0012,0.0016,100.0,518.67,642.82,1585.4,1412.83,14.62,21.61,553.55,2388.1,9042.39,1.3,47.56,520.97,2388.15,8126.32,8.4801,0.03,394,2388,100.0,38.79,23.32,2023-03-18,1
177,49,0.0029,0.0,100.0,518.67,642.55,1596.25,1420.81,14.62,21.61,553.39,2388.16,9046.7,1.3,47.66,521.54,2388.16,8128.11,8.4666,0.03,394,2388,100.0,38.75,23.2983,2023-03-19,1
177,50,42.0026,0.8409,100.0,445.0,549.84,1356.65,1126.19,3.91,5.71,138.29,2211.72,8311.37,1.02,42.03,129.92,2387.82,8076.54,9.3921,0.02,331,2212,100.0,10.5,6.2995,2023-03-20,1
177,51,0.0007,0.0,100.0,518.67,643.01,1596.57,1411.82,14.62,21.61,552.85,2388.13,9048.42,1.3,47.65,521.02,2388.13,8127.27,8.4303,0.03,394,2388,100.0,38.78,23.2558,2023-03-21,1
177,52,20.0018,0.7012,100.0,491.19,607.06,1481.68,1251.19,9.35,13.66,333.7,2323.95,8715.65,1.08,44.2,314.54,2388.15,8053.34,9.2269,0.02,366,2324,100.0,24.47,14.632,2023-03-22,1
177,53,25.0037,0.62,60.0,462.54,537.03,1270.84,1050.92,7.05,9.03,175.26,1915.17,8001.77,0.94,36.92,164.66,2028.09,7864.44,10.9234,0.02,308,1915,84.93,14.06,8.4905,2023-03-23,1
177,54,42.0053,0.84,100.0,445.0,549.59,1353.71,1132.08,3.91,5.71,138.84,2211.67,8315.86,1.02,42.33,130.63,2387.74,8079.32,9.3698,0.02,331,2212,100.0,10.66,6.4024,2023-03-24,1
177,55,42.0049,0.8415,100.0,445.0,550.04,1356.66,1137.57,3.91,5.71,138.51,2211.71,8319.15,1.02,42.23,130.59,2387.78,8075.59,9.3731,0.02,331,2212,100.0,10.66,6.2299,2023-03-25,1
177,56,25.0045,0.62,60.0,462.54,537.15,1263.14,1051.87,7.05,9.03,175.96,1915.21,8006.03,0.94,36.68,164.87,2028.06,7868.87,10.9237,0.02,307,1915,84.93,14.31,8.4598,2023-03-26,1
177,57,42.0016,0.84,100.0,445.0,549.6,1350.94,1120.79,3.91,5.71,138.75,2211.67,8325.74,1.02,42.25,130.7,2387.69,8074.88,9.4046,0.02,331,2212,100.0,10.55,6.2922,2023-03-27,1
177,58,34.999,0.84,100.0,449.44,555.91,1360.53,1134.86,5.48,8.0,194.98,2222.79,8348.05,1.02,42.03,182.83,2387.93,8058.78,9.3394,0.02,333,2223,100.0,14.89,8.8719,2023-03-28,1
177,59,35.002,0.8404,100.0,449.44,555.74,1372.17,1135.91,5.48,8.0,194.09,2222.75,8352.79,1.02,42.05,183.45,2387.85,8057.71,9.3518,0.02,333,2223,100.0,14.74,8.9329,2023-03-29,1
177,60,35.0076,0.84,100.0,449.44,556.22,1367.29,1138.66,5.48,8.0,194.97,2222.81,8341.1,1.02,41.92,182.6,2387.9,8056.96,9.3531,0.02,335,2223,100.0,14.84,8.8834,2023-03-30,1
177,61,20.0077,0.7,100.0,491.19,607.84,1487.83,1253.92,9.35,13.66,334.56,2323.96,8719.05,1.08,44.52,314.92,2388.03,8049.3,9.2165,0.02,365,2324,100.0,24.39,14.7406,2023-03-31,1
177,62,0.0029,0.0015,100.0,518.67,642.86,1606.81,1407.37,14.62,21.61,552.92,2388.1,9042.59,1.3,47.62,521.63,2388.17,8126.44,8.4752,0.03,394,2388,100.0,38.79,23.2535,2023-04-01,1
177,63,25.0022,0.62,60.0,462.54,537.0,1267.53,1045.7,7.05,9.03,175.62,1915.17,8008.76,0.94,36.8,164.55,2028.05,7865.34,10.9228,0.02,307,1915,84.93,14.34,8.655,2023-04-02,1
177,64,10.0057,0.25,100.0,489.05,604.32,1499.93,1315.65,10.52,15.5,394.35,2319.02,8768.18,1.26,45.48,371.01,2388.12,8127.21,8.6438,0.03,370,2319,100.0,28.49,17.0633,2023-04-03,1
177,65,41.998,0.84,100.0,445.0,549.91,1349.01,1123.48,3.91,5.71,138.58,2211.71,8309.45,1.02,42.24,130.45,2387.7,8077.94,9.3928,0.02,331,2212,100.0,10.7,6.3751,2023-04-04,1
177,66,20.0026,0.7,100.0,491.19,608.19,1481.8,1253.13,9.35,13.65,334.22,2324.0,8724.54,1.08,44.66,314.94,2388.06,8051.19,9.2534,0.02,365,2324,100.0,24.51,14.7333,2023-04-05,1
177,67,10.0006,0.25,100.0,489.05,605.07,1508.04,1315.63,10.52,15.49,394.27,2318.95,8767.18,1.26,45.53,371.01,2388.18,8126.98,8.6907,0.03,369,2319,100.0,28.58,17.0362,2023-04-06,1
177,68,25.0032,0.62,60.0,462.54,537.68,1259.15,1056.15,7.05,9.03,175.65,1915.23,8004.92,0.94,36.96,164.37,2028.07,7865.11,10.9397,0.02,306,1915,84.93,14.25,8.5125,2023-04-07,1
177,69,20.0022,0.7,100.0,491.19,607.66,1491.4,1255.62,9.35,13.66,334.96,2323.98,8721.59,1.08,44.52,314.75,2388.16,8057.75,9.256,0.02,366,2324,100.0,24.47,14.6676,2023-04-08,1
177,70,10.0007,0.25,100.0,489.05,604.89,1507.39,1311.5,10.52,15.5,393.86,2318.95,8778.61,1.26,45.67,370.9,2388.17,8117.67,8.6765,0.03,371,2319,100.0,28.49,17.0872,2023-04-09,1
177,71,20.007,0.7,100.0,491.19,607.35,1484.8,1251.24,9.35,13.66,333.9,2323.97,8718.58,1.08,44.57,314.8,2388.11,8055.57,9.2703,0.02,365,2324,100.0,24.27,14.7902,2023-04-10,1
177,72,41.9994,0.8407,100.0,445.0,549.85,1351.74,1129.94,3.91,5.72,138.77,2211.73,8314.09,1.02,42.2,130.29,2387.74,8077.25,9.3582,0.02,331,2212,100.0,10.72,6.3671,2023-04-11,1
177,73,10.0016,0.2513,100.0,489.05,605.06,1497.74,1310.27,10.52,15.5,394.13,2318.97,8771.0,1.26,45.45,371.5,2388.23,8123.25,8.6591,0.03,370,2319,100.0,28.62,17.2702,2023-04-12,1
177,74,35.0025,0.84,100.0,449.44,556.18,1367.92,1134.02,5.48,8.0,193.95,2222.88,8346.48,1.02,42.07,182.73,2387.91,8062.94,9.316,0.02,335,2223,100.0,14.83,8.8519,2023-04-13,1
